["it.info = 'countries'", "it.info = 'rating'", "k.keyword IN ('oral-sex', 'friendship', 'police', 'blood', 'revenge')", "kt.kind = 'episode'", "mi.info IN ('PFM:35 mm', 'USA', 'PFM:35 mm', 'OFM:35 mm', 'Black and White')", "mi_idx.info < '8'", "t.production_year > 1993"],
["it.info = 'genres'", "it.info = 'rating'", "k.keyword IN ('murder', 'murder', 'murder', 'female-nudity', 'female-nudity')", "kt.kind = 'movie'", "mi.info IN ('Short', 'Short', 'Short', 'Short', 'Short')", "mi_idx.info < '5.7'", "t.production_year > 1999"],
["it.info = 'genres'", "it.info = 'votes'", "k.keyword IN ('police', 'blood', 'friendship', 'tv-mini-series', 'based-on-play')", "kt.kind = 'episode'", "mi.info IN ('OFM:35 mm', 'Comedy', 'OFM:35 mm', 'PFM:35 mm', 'Drama')", "mi_idx.info < '5.5'", "t.production_year > 2002"],
["it.info = 'genres'", "it.info = 'votes'", "k.keyword IN ('friendship', 'one-word-title', 'friendship', 'male-nudity', 'number-in-title')", "kt.kind = 'episode'", "mi.info IN ('USA', 'RAT:1.33 : 1', 'Color', 'Color', 'Drama')", "mi_idx.info < '6.3'", "t.production_year > 2000"],
["it.info = 'genres'", "it.info = 'votes'", "k.keyword IN ('based-on-novel', 'based-on-novel', 'based-on-novel', 'independent-film', 'independent-film')", "kt.kind = 'tv series'", "mi.info IN ('Drama', 'OFM:35 mm', 'English', 'USA', 'PFM:35 mm')", "mi_idx.info < '5.7'", "t.production_year > 1964"],
["it.info = 'countries'", "it.info = 'rating'", "k.keyword IN ('revenge', 'violence', 'number-in-title', 'non-fiction', 'revenge')", "kt.kind = 'episode'", "mi.info IN ('UK', 'Comedy', 'UK', 'UK', 'Documentary')", "mi_idx.info < '6'", "t.production_year > 1956"],
["it.info = 'genres'", "it.info = 'votes'", "k.keyword IN ('character-name-in-title', 'character-name-in-title', 'character-name-in-title', 'character-name-in-title', 'character-name-in-title')", "kt.kind = 'episode'", "mi.info IN ('Short', 'Short', 'Short', 'Short', 'Short')", "mi_idx.info < '9'", "t.production_year > 2002"],
["it.info = 'genres'", "it.info = 'votes'", "k.keyword IN ('character-name-in-title', 'character-name-in-title', 'character-name-in-title', 'character-name-in-title', 'character-name-in-title')", "kt.kind = 'episode'", "mi.info IN ('Silent', 'Documentary', 'UK', 'UK', 'Comedy')", "mi_idx.info < '6'", "t.production_year > 1984"],
["it.info = 'genres'", "it.info = 'votes'", "k.keyword IN ('murder', 'female-nudity', 'murder', 'female-nudity', 'murder')", "kt.kind = 'episode'", "mi.info IN ('Black and White', 'RAT:1.33 : 1', 'Mono', 'Mono', 'Drama')", "mi_idx.info < '5'", "t.production_year > 2009"],
["it.info = 'genres'", "it.info = 'rating'", "k.keyword IN ('surrealism', 'friendship', 'bare-chested-male', 'father-son-relationship', 'blood')", "kt.kind = 'movie'", "mi.info IN ('Black and White', 'Black and White', 'Comedy', 'PCS:Spherical', 'PCS:Spherical')", "mi_idx.info < '7'", "t.production_year > 2007"],
["it.info = 'genres'", "it.info = 'votes'", "k.keyword IN ('sex', 'sex', 'sex', 'sex', 'sex')", "kt.kind = 'movie'", "mi.info IN ('Black and White', 'PCS:Spherical', 'Black and White', 'Comedy', 'PCS:Spherical')", "mi_idx.info < '7'", "t.production_year > 2006"],
["it.info = 'countries'", "it.info = 'rating'", "k.keyword IN ('character-name-in-title', 'character-name-in-title', 'character-name-in-title', 'character-name-in-title', 'character-name-in-title')", "kt.kind = 'episode'", "mi.info IN ('English', 'USA', 'USA', 'Color', 'English')", "mi_idx.info < '6.4'", "t.production_year > 2007"],
["it.info = 'genres'", "it.info = 'votes'", "k.keyword IN ('female-nudity', 'female-nudity', 'murder', 'murder', 'female-nudity')", "kt.kind = 'episode'", "mi.info IN ('English', 'Color', 'English', 'Drama', 'Short')", "mi_idx.info < '5'", "t.production_year > 1971"],
["it.info = 'genres'", "it.info = 'votes'", "k.keyword IN ('sex', 'sex', 'sex', 'sex', 'sex')", "kt.kind = 'video game'", "mi.info IN ('NTSC', 'NTSC', 'RAT:1.85 : 1', 'Romance', 'Romance')", "mi_idx.info < '7'", "t.production_year > 2001"],
["it.info = 'countries'", "it.info = 'rating'", "k.keyword IN ('based-on-play', 'oral-sex', 'husband-wife-relationship', 'male-nudity', 'dog')", "kt.kind = 'tv movie'", "mi.info IN ('USA', 'USA', 'USA', 'USA', 'USA')", "mi_idx.info < '9'", "t.production_year > 1997"],
["it.info = 'countries'", "it.info = 'rating'", "k.keyword IN ('number-in-title', 'death', 'tv-mini-series', 'bare-chested-male', 'number-in-title')", "kt.kind = 'episode'", "mi.info IN ('PCS:Spherical', 'USA', 'Short', 'Color', 'Comedy')", "mi_idx.info < '7.1'", "t.production_year > 1965"],
["it.info = 'genres'", "it.info = 'votes'", "k.keyword IN ('character-name-in-title', 'character-name-in-title', 'character-name-in-title', 'character-name-in-title', 'character-name-in-title')", "kt.kind = 'episode'", "mi.info IN ('Drama', 'Drama', 'OFM:35 mm', 'Drama', 'Drama')", "mi_idx.info < '21'", "t.production_year > 1966"],
["it.info = 'countries'", "it.info = 'votes'", "k.keyword IN ('female-nudity', 'murder', 'female-nudity', 'female-nudity', 'female-nudity')", "kt.kind = 'episode'", "mi.info IN ('USA', 'USA', 'USA', 'USA', 'USA')", "mi_idx.info < '6.3'", "t.production_year > 2008"],
["it.info = 'countries'", "it.info = 'votes'", "k.keyword IN ('based-on-novel', 'independent-film', 'independent-film', 'independent-film', 'independent-film')", "kt.kind = 'episode'", "mi.info IN ('USA', 'Black and White', 'Short', 'USA', 'OFM:35 mm')", "mi_idx.info < '9'", "t.production_year > 2004"],
["it.info = 'countries'", "it.info = 'rating'", "k.keyword IN ('female-nudity', 'female-nudity', 'murder', 'murder', 'murder')", "kt.kind = 'episode'", "mi.info IN ('OFM:35 mm', 'USA', 'RAT:1.33 : 1', 'OFM:35 mm', 'RAT:1.33 : 1')", "mi_idx.info < '6'", "t.production_year > 1994"],
["it.info = 'countries'", "it.info = 'rating'", "k.keyword IN ('husband-wife-relationship', 'nudity', 'non-fiction', 'tv-mini-series', 'number-in-title')", "kt.kind = 'episode'", "mi.info IN ('USA', 'English', 'USA', 'English', 'USA')", "mi_idx.info < '4.8'", "t.production_year > 1998"],
["it.info = 'countries'", "it.info = 'rating'", "k.keyword IN ('violence', 'police', 'family-relationships', 'husband-wife-relationship', 'police')", "kt.kind = 'episode'", "mi.info IN ('English', 'USA', 'Color', 'USA', 'USA')", "mi_idx.info < '5'", "t.production_year > 1984"],
["it.info = 'genres'", "it.info = 'votes'", "k.keyword IN ('female-nudity', 'female-nudity', 'female-nudity', 'female-nudity', 'murder')", "kt.kind = 'episode'", "mi.info IN ('PFM:35 mm', 'Short', 'UK', 'Drama', 'Color')", "mi_idx.info < '8'", "t.production_year > 1973"],
["it.info = 'countries'", "it.info = 'votes'", "k.keyword IN ('character-name-in-title', 'character-name-in-title', 'character-name-in-title', 'character-name-in-title', 'character-name-in-title')", "kt.kind = 'episode'", "mi.info IN ('RAT:1.33 : 1', 'PFM:35 mm', 'Black and White', 'USA', 'Comedy')", "mi_idx.info < '8'", "t.production_year > 2006"],
["it.info = 'countries'", "it.info = 'votes distribution'", "k.keyword IN ('love', 'bare-chested-male', 'sequel', 'sequel', 'nudity')", "kt.kind = 'episode'", "mi.info IN ('USA', 'USA', 'USA', 'USA', 'USA')", "mi_idx.info < '8'", "t.production_year > 1990"],
["it.info = 'countries'", "it.info = 'votes'", "k.keyword IN ('death', 'husband-wife-relationship', 'friendship', 'bare-breasts', 'non-fiction')", "kt.kind = 'episode'", "mi.info IN ('USA', 'Color', 'Short', 'Color', 'Color')", "mi_idx.info < '8'", "t.production_year > 1988"],
["it.info = 'genres'", "it.info = 'rating'", "k.keyword IN ('based-on-novel', 'based-on-novel', 'independent-film', 'independent-film', 'independent-film')", "kt.kind = 'episode'", "mi.info IN ('Short', 'Short', 'Short', 'Short', 'Short')", "mi_idx.info < '8'", "t.production_year > 1999"],
["it.info = 'countries'", "it.info = 'rating'", "k.keyword IN ('sex', 'sex', 'sex', 'sex', 'sex')", "kt.kind = 'movie'", "mi.info IN ('Comedy', 'Silent', 'Silent', 'UK', 'Silent')", "mi_idx.info < '6000.0..01'", "t.production_year > 1966"],
["it.info = 'genres'", "it.info = 'rating'", "k.keyword IN ('padlock', 'voyager-golden-record', 'community-education', 'cutting-one''s-hand', 'motion-picture')", "kt.kind = 'movie'", "mi.info IN ('Drama', 'PFM:35 mm', 'Drama', 'RAT:1.33 : 1', 'Mono')", "mi_idx.info < '5.0'", "t.production_year > 2009"],
["it.info = 'genres'", "it.info = 'votes'", "k.keyword IN ('character-name-in-title', 'character-name-in-title', 'character-name-in-title', 'character-name-in-title', 'character-name-in-title')", "kt.kind = 'episode'", "mi.info IN ('Short', 'Short', 'Short', 'Short', 'Short')", "mi_idx.info < '7'", "t.production_year > 1994"],
["it.info = 'genres'", "it.info = 'votes'", "k.keyword IN ('revenge', 'police', 'male-nudity', 'tv-mini-series', 'police')", "kt.kind = 'movie'", "mi.info IN ('Drama', 'Drama', 'OFM:35 mm', '-', '-')", "mi_idx.info < '9'", "t.production_year > 2008"],
["it.info = 'countries'", "it.info = 'votes'", "k.keyword IN ('female-nudity', 'murder', 'female-nudity', 'female-nudity', 'murder')", "kt.kind = 'episode'", "mi.info IN ('USA', 'English', 'English', 'English', 'Color')", "mi_idx.info < '5.4'", "t.production_year > 2010"],
["it.info = 'countries'", "it.info = 'votes'", "k.keyword IN ('independent-film', 'based-on-novel', 'independent-film', 'based-on-novel', 'independent-film')", "kt.kind = 'episode'", "mi.info IN ('PCS:Spherical', 'English', 'English', 'Color', 'USA')", "mi_idx.info < '8'", "t.production_year > 2008"],
["it.info = 'genres'", "it.info = 'votes distribution'", "k.keyword IN ('love', 'male-nudity', 'father-son-relationship', 'family-relationships', 'father-son-relationship')", "kt.kind = 'tv movie'", "mi.info IN ('-', 'Drama', '-', 'OFM:35 mm', 'Drama')", "mi_idx.info < '4.5'", "t.production_year > 2007"],
["it.info = 'countries'", "it.info = 'votes'", "k.keyword IN ('surrealism', 'surrealism', 'family-relationships', 'bare-chested-male', 'anal-sex')", "kt.kind = 'episode'", "mi.info IN ('Color', 'Color', 'English', 'USA', 'Color')", "mi_idx.info < '6'", "t.production_year > 2003"],
["it.info = 'genres'", "it.info = 'votes'", "k.keyword IN ('sex', 'sex', 'sex', 'sex', 'sex')", "kt.kind = 'episode'", "mi.info IN ('PCS:Spherical', 'PCS:Spherical', 'Documentary', 'Documentary', 'Comedy')", "mi_idx.info < '13'", "t.production_year > 2004"],
["it.info = 'countries'", "it.info = 'votes'", "k.keyword IN ('death', 'sequel', 'surrealism', 'nudity', 'dog')", "kt.kind = 'movie'", "mi.info IN ('USA', 'Black and White', 'Black and White', 'PFM:35 mm', 'RAT:1.33 : 1')", "mi_idx.info < '5.0'", "t.production_year > 2002"],
["it.info = 'countries'", "it.info = 'votes distribution'", "k.keyword IN ('independent-film', 'independent-film', 'independent-film', 'independent-film', 'independent-film')", "kt.kind = 'episode'", "mi.info IN ('USA', 'USA', 'USA', 'USA', 'USA')", "mi_idx.info < '7'", "t.production_year > 2002"],
["it.info = 'countries'", "it.info = 'votes distribution'", "k.keyword IN ('sex', 'sex', 'sex', 'sex', 'sex')", "kt.kind = 'episode'", "mi.info IN ('USA', 'English', 'Color', 'USA', 'USA')", "mi_idx.info < '6.7'", "t.production_year > 2008"],
["it.info = 'countries'", "it.info = 'votes'", "k.keyword IN ('sex', 'sex', 'sex', 'sex', 'sex')", "kt.kind = 'episode'", "mi.info IN ('USA', 'USA', 'USA', 'USA', 'USA')", "mi_idx.info < '7.7'", "t.production_year > 1975"],
["it.info = 'countries'", "it.info = 'votes'", "k.keyword IN ('sex', 'sex', 'sex', 'sex', 'sex')", "kt.kind = 'episode'", "mi.info IN ('Color', 'Comedy', 'Silent', 'Comedy', 'USA')", "mi_idx.info < '4.7'", "t.production_year > 1938"],
["it.info = 'genres'", "it.info = 'rating'", "k.keyword IN ('murder', 'female-nudity', 'female-nudity', 'female-nudity', 'murder')", "kt.kind = 'episode'", "mi.info IN ('Mono', 'Drama', 'Black and White', 'RAT:1.33 : 1', 'Drama')", "mi_idx.info < '6.1'", "t.production_year > 1992"],
["it.info = 'genres'", "it.info = 'votes'", "k.keyword IN ('female-nudity', 'murder', 'murder', 'female-nudity', 'female-nudity')", "kt.kind = 'movie'", "mi.info IN ('OFM:35 mm', 'Drama', 'Black and White', 'Black and White', 'PFM:35 mm')", "mi_idx.info < '5.3'", "t.production_year > 1975"],
["it.info = 'genres'", "it.info = 'rating'", "k.keyword IN ('character-name-in-title', 'character-name-in-title', 'character-name-in-title', 'character-name-in-title', 'character-name-in-title')", "kt.kind = 'episode'", "mi.info IN ('English', 'English', 'Short', 'Color', 'Color')", "mi_idx.info < '6'", "t.production_year > 1971"],
["it.info = 'countries'", "it.info = 'votes distribution'", "k.keyword IN ('sex', 'sex', 'sex', 'sex', 'sex')", "kt.kind = 'episode'", "mi.info IN ('USA', 'USA', 'USA', 'USA', 'USA')", "mi_idx.info < '0...1.0321'", "t.production_year > 2005"],
["it.info = 'genres'", "it.info = 'votes'", "k.keyword IN ('independent-film', 'independent-film', 'independent-film', 'independent-film', 'based-on-novel')", "kt.kind = 'episode'", "mi.info IN ('USA:R', 'Romance', 'Film', 'Film', 'Australia:M')", "mi_idx.info < '6.5'", "t.production_year > 2004"],
["it.info = 'countries'", "it.info = 'rating'", "k.keyword IN ('female-nudity', 'female-nudity', 'female-nudity', 'murder', 'female-nudity')", "kt.kind = 'episode'", "mi.info IN ('English', 'USA', 'USA', 'English', 'USA')", "mi_idx.info < '9'", "t.production_year > 2008"],
["it.info = 'genres'", "it.info = 'votes'", "k.keyword IN ('character-name-in-title', 'character-name-in-title', 'character-name-in-title', 'character-name-in-title', 'character-name-in-title')", "kt.kind = 'tv series'", "mi.info IN ('Short', 'USA', 'Color', 'USA', 'USA')", "mi_idx.info < '7.0'", "t.production_year > 2001"],
["it.info = 'genres'", "it.info = 'rating'", "k.keyword IN ('female-nudity', 'murder', 'murder', 'murder', 'female-nudity')", "kt.kind = 'episode'", "mi.info IN ('USA', 'Short', 'Color', 'OFM:35 mm', 'Color')", "mi_idx.info < '9'", "t.production_year > 1919"],
["it.info = 'genres'", "it.info = 'rating'", "k.keyword IN ('sex', 'sex', 'sex', 'sex', 'sex')", "kt.kind = 'movie'", "mi.info IN ('Comedy', 'Comedy', 'Comedy', 'Black and White', 'PCS:Spherical')", "mi_idx.info < '6.9'", "t.production_year > 1905"],
["it.info = 'countries'", "it.info = 'votes distribution'", "k.keyword IN ('non-fiction', 'revenge', 'sequel', 'police', 'blood')", "kt.kind = 'movie'", "mi.info IN ('USA', 'USA', 'USA', 'USA', 'USA')", "mi_idx.info < '7'", "t.production_year > 2011"],
["it.info = 'countries'", "it.info = 'votes'", "k.keyword IN ('sleeping-potion', 'sex-in-a-bowling-alley', 'fireplace', 'chatter-box', 'dead-bear')", "kt.kind = 'episode'", "mi.info IN ('PFM:35 mm', 'English', 'Color', 'USA', 'Color')", "mi_idx.info < '6.0'", "t.production_year > 2000"],
["it.info = 'genres'", "it.info = 'rating'", "k.keyword IN ('based-on-novel', 'based-on-novel', 'independent-film', 'based-on-novel', 'independent-film')", "kt.kind = 'episode'", "mi.info IN ('Short', 'Short', 'Short', 'Short', 'Short')", "mi_idx.info < '6.9'", "t.production_year > 1978"],
["it.info = 'countries'", "it.info = 'rating'", "k.keyword IN ('character-name-in-title', 'character-name-in-title', 'character-name-in-title', 'character-name-in-title', 'character-name-in-title')", "kt.kind = 'episode'", "mi.info IN ('USA', 'USA', 'USA', 'USA', 'USA')", "mi_idx.info < '4.5'", "t.production_year > 1995"],
["it.info = 'countries'", "it.info = 'votes'", "k.keyword IN ('sex', 'sex', 'sex', 'sex', 'sex')", "kt.kind = 'episode'", "mi.info IN ('Dolby Digital', 'Action', 'Crime', 'Dolby Surround', 'UK')", "mi_idx.info < '5.4'", "t.production_year > 1931"],
["it.info = 'countries'", "it.info = 'votes'", "k.keyword IN ('female-nudity', 'murder', 'murder', 'murder', 'female-nudity')", "kt.kind = 'movie'", "mi.info IN ('USA', 'Color', 'Short', 'Short', 'Color')", "mi_idx.info < '6.7'", "t.production_year > 1925"],
["it.info = 'countries'", "it.info = 'votes'", "k.keyword IN ('based-on-novel', 'based-on-novel', 'independent-film', 'based-on-novel', 'based-on-novel')", "kt.kind = 'episode'", "mi.info IN ('USA', 'USA', 'USA', 'USA', 'USA')", "mi_idx.info < '4.8'", "t.production_year > 1961"],
["it.info = 'countries'", "it.info = 'rating'", "k.keyword IN ('male-nudity', 'father-son-relationship', 'love', 'revenge', 'friendship')", "kt.kind = 'episode'", "mi.info IN ('USA', 'USA', 'USA', 'USA', 'USA')", "mi_idx.info < '12'", "t.production_year > 2006"],
["it.info = 'genres'", "it.info = 'rating'", "k.keyword IN ('character-name-in-title', 'character-name-in-title', 'character-name-in-title', 'character-name-in-title', 'character-name-in-title')", "kt.kind = 'episode'", "mi.info IN ('RAT:1.33 : 1', 'PFM:35 mm', 'RAT:1.33 : 1', 'Short', 'Silent')", "mi_idx.info < '5'", "t.production_year > 1932"],
["it.info = 'countries'", "it.info = 'votes'", "k.keyword IN ('revenge', 'oral-sex', 'bare-breasts', 'nudity', 'tv-mini-series')", "kt.kind = 'episode'", "mi.info IN ('Short', 'Color', 'USA', 'Color', 'USA')", "mi_idx.info < '7'", "t.production_year > 1986"],
["it.info = 'genres'", "it.info = 'votes'", "k.keyword IN ('character-name-in-title', 'character-name-in-title', 'character-name-in-title', 'character-name-in-title', 'character-name-in-title')", "kt.kind = 'episode'", "mi.info IN ('-', 'OFM:35 mm', 'Drama', 'Drama', 'Drama')", "mi_idx.info < '5.5'", "t.production_year > 2010"],
["it.info = 'genres'", "it.info = 'votes distribution'", "k.keyword IN ('female-nudity', 'female-nudity', 'murder', 'female-nudity', 'female-nudity')", "kt.kind = 'episode'", "mi.info IN ('12', 'Sweden:15', 'Film', 'Movie', 'Thriller')", "mi_idx.info < '6.6'", "t.production_year > 1986"],
["it.info = 'genres'", "it.info = 'votes'", "k.keyword IN ('surrealism', 'bare-chested-male', 'oral-sex', 'number-in-title', 'non-fiction')", "kt.kind = 'episode'", "mi.info IN ('PCS:Spherical', 'PCS:Spherical', 'Documentary', 'Comedy', 'Documentary')", "mi_idx.info < '6.0'", "t.production_year > 2002"],
["it.info = 'genres'", "it.info = 'votes'", "k.keyword IN ('two-generations', 'quinceañeras', 'world-cup', 'vietnamese-american', 'creative-prefabriction')", "kt.kind = 'episode'", "mi.info IN ('-', 'OFM:35 mm', 'OFM:35 mm', '-', 'Drama')", "mi_idx.info < '8'", "t.production_year > 1999"],
["it.info = 'genres'", "it.info = 'votes'", "k.keyword IN ('independent-film', 'independent-film', 'based-on-novel', 'based-on-novel', 'based-on-novel')", "kt.kind = 'episode'", "mi.info IN ('English', 'English', 'USA', 'Color', 'Short')", "mi_idx.info < '17'", "t.production_year > 1924"],
["it.info = 'genres'", "it.info = 'votes'", "k.keyword IN ('murder', 'murder', 'female-nudity', 'female-nudity', 'murder')", "kt.kind = 'episode'", "mi.info IN ('Drama', 'English', 'USA', 'Drama', 'Color')", "mi_idx.info < '7'", "t.production_year > 2001"],
["it.info = 'genres'", "it.info = 'votes'", "k.keyword IN ('independent-film', 'independent-film', 'independent-film', 'based-on-novel', 'independent-film')", "kt.kind = 'movie'", "mi.info IN ('Short', 'Color', 'Mono', 'PFM:35 mm', 'Short')", "mi_idx.info < '5.8'", "t.production_year > 2006"],
["it.info = 'countries'", "it.info = 'votes'", "k.keyword IN ('murder', 'female-nudity', 'murder', 'murder', 'female-nudity')", "kt.kind = 'episode'", "mi.info IN ('USA', 'USA', 'USA', 'USA', 'USA')", "mi_idx.info < '4.8'", "t.production_year > 2009"],
["it.info = 'genres'", "it.info = 'rating'", "k.keyword IN ('female-nudity', 'female-nudity', 'murder', 'murder', 'female-nudity')", "kt.kind = 'episode'", "mi.info IN ('English', 'Drama', 'Short', 'Color', 'Color')", "mi_idx.info < '7.0'", "t.production_year > 1993"],
["it.info = 'genres'", "it.info = 'votes'", "k.keyword IN ('character-name-in-title', 'character-name-in-title', 'character-name-in-title', 'character-name-in-title', 'character-name-in-title')", "kt.kind = 'video movie'", "mi.info IN ('RAT:1.85 : 1', 'Dolby Digital', 'Short', 'NTSC', 'UK:15')", "mi_idx.info < '32'", "t.production_year > 1996"],
["it.info = 'countries'", "it.info = 'rating'", "k.keyword IN ('sex', 'sex', 'sex', 'sex', 'sex')", "kt.kind = 'episode'", "mi.info IN ('USA', 'USA', 'USA', 'USA', 'USA')", "mi_idx.info < '6'", "t.production_year > 2007"],
["it.info = 'countries'", "it.info = 'votes'", "k.keyword IN ('female-nudity', 'female-nudity', 'female-nudity', 'female-nudity', 'murder')", "kt.kind = 'episode'", "mi.info IN ('USA', 'English', 'USA', 'Color', 'English')", "mi_idx.info < '5.4'", "t.production_year > 2008"],
["it.info = 'genres'", "it.info = 'votes'", "k.keyword IN ('sex', 'sex', 'sex', 'sex', 'sex')", "kt.kind = 'episode'", "mi.info IN ('Comedy', 'PCS:Spherical', 'PCS:Spherical', 'Black and White', 'PCS:Spherical')", "mi_idx.info < '23'", "t.production_year > 1985"],
["it.info = 'countries'", "it.info = 'rating'", "k.keyword IN ('female-nudity', 'female-nudity', 'murder', 'female-nudity', 'female-nudity')", "kt.kind = 'episode'", "mi.info IN ('English', 'Color', 'English', 'USA', 'USA')", "mi_idx.info < '5'", "t.production_year > 2002"],
["it.info = 'genres'", "it.info = 'votes'", "k.keyword IN ('murder', 'female-nudity', 'murder', 'murder', 'murder')", "kt.kind = 'episode'", "mi.info IN ('UK', 'Comedy', 'Documentary', 'Silent', 'Comedy')", "mi_idx.info < '6.3'", "t.production_year > 1960"],
["it.info = 'countries'", "it.info = 'rating'", "k.keyword IN ('husband-wife-relationship', 'surrealism', 'bare-breasts', 'sequel', 'father-son-relationship')", "kt.kind = 'episode'", "mi.info IN ('USA', 'USA', 'USA', 'USA', 'USA')", "mi_idx.info < '7'", "t.production_year > 1924"],
["it.info = 'genres'", "it.info = 'votes'", "k.keyword IN ('father-daughter-relationship', 'police', 'father-son-relationship', 'bare-breasts', 'family-relationships')", "kt.kind = 'movie'", "mi.info IN ('Color', 'Color', 'Documentary', 'English', 'UK')", "mi_idx.info < '6.5'", "t.production_year > 1995"],
["it.info = 'countries'", "it.info = 'votes'", "k.keyword IN ('sex', 'sex', 'sex', 'sex', 'sex')", "kt.kind = 'episode'", "mi.info IN ('Color', 'English', 'USA', 'Color', 'English')", "mi_idx.info < '6.2'", "t.production_year > 1992"],
["it.info = 'countries'", "it.info = 'rating'", "k.keyword IN ('sonnets', 'clothed-man-talks-to-naked-woman', 'talking-beaver', 'krama', 'plant')", "kt.kind = 'movie'", "mi.info IN ('Color', 'USA', 'English', 'USA', 'Color')", "mi_idx.info < '6'", "t.production_year > 2006"],
["it.info = 'genres'", "it.info = 'rating'", "k.keyword IN ('character-name-in-title', 'character-name-in-title', 'character-name-in-title', 'character-name-in-title', 'character-name-in-title')", "kt.kind = 'episode'", "mi.info IN ('Australia:M', 'Dolby Digital', 'Thriller', 'NTSC', 'NTSC')", "mi_idx.info < '6.7'", "t.production_year > 1962"],
["it.info = 'genres'", "it.info = 'votes distribution'", "k.keyword IN ('female-nudity', 'female-nudity', 'female-nudity', 'female-nudity', 'female-nudity')", "kt.kind = 'episode'", "mi.info IN ('UK', 'Silent', 'Documentary', 'UK', 'PCS:Spherical')", "mi_idx.info < '7.5'", "t.production_year > 2001"],
["it.info = 'countries'", "it.info = 'votes'", "k.keyword IN ('based-on-novel', 'based-on-novel', 'based-on-novel', 'based-on-novel', 'independent-film')", "kt.kind = 'episode'", "mi.info IN ('USA', 'USA', 'USA', 'USA', 'USA')", "mi_idx.info < '7'", "t.production_year > 2004"],
["it.info = 'countries'", "it.info = 'rating'", "k.keyword IN ('based-on-novel', 'independent-film', 'based-on-novel', 'based-on-novel', 'independent-film')", "kt.kind = 'movie'", "mi.info IN ('OFM:35 mm', 'USA', 'PFM:35 mm', 'Drama', 'USA')", "mi_idx.info < '6.7'", "t.production_year > 2003"],
